"Index","Real.Estate","Home.Financing","Home.Inspections...Appraisal","Home.Insurance","Property.Management","Real.Estate.Agencies","Rental.Listings...Referrals","Auto.Financing","Auto.Insurance","Automotive","Hybrid...Alternative.Vehicles","Off.Road...Recreational.Vehicles","Vehicle.Licensing...Registration","Vehicle.Shopping","Jobs","Welfare...Unemployment"
"2004/10/31",-2.96969885893656,-4.50847468583473,22.8901515470141,7.82527663858846,-4.06797018172035,-4.25971460543737,-6.11682254364679,15.319105723029,-13.0893440243746,-3.87650512965007,30.4298739614939,-1.61656971138874,-9.5057979248991,2.78025466756621,-13.5526356257149,-16.4493476950165
"2004/11/07",-2.33744930678493,-5.68348619443591,1.21201514092372,2.16281462720476,-6.85665886273384,-0.393217784761315,-4.42104252119337,12.6899201402236,-14.172670413579,-0.639621274990414,38.4608334242139,2.6114856500301,-14.5980539909917,7.01724975933726,-16.1133937102677,-25.3413020248471
"2004/11/14",-0.274676575646085,-3.12957607115396,14.2417609277214,20.3665796385174,4.34093993872431,-1.66452446664469,-0.150795196530375,17.2052093616318,-6.96205557675674,-1.54406145359086,29.4921425325966,-0.725187719407904,-7.69561348489205,6.81095440278864,-11.5207540104002,-20.3592359941751
"2004/11/21",-0.497618103491025,-6.28995161305131,9.8429353070487,9.4274874873772,-4.17574698049348,-0.507259697685953,-5.30911930795006,18.2919271961934,-13.6085835937426,-0.0199301933323808,28.6663088615351,2.79528182476488,-7.93603012529594,5.31894478340348,-17.9281143422896,-27.8057414348555
"2004/11/28",1.85086886229693,-0.0217558275929512,15.3012524330436,17.6312523790278,8.16470889398257,-0.0642806930299216,-0.181729163417167,18.5215020786166,-4.96939735806202,-4.06722753818169,45.4119037937399,-1.39853438358015,-8.17644681876018,2.82693514566108,-7.04976039700798,-14.9665325998096
"2004/12/05",-1.94350124906904,-10.0392742841493,9.902426792059,2.83501735626053,-1.63769230373772,-2.90701592911375,-3.62576755163962,11.4653627448329,-10.4730682452585,-2.97166770304254,29.0146415104883,-1.30663628945628,-11.7025777335872,2.04921123278733,-14.3142635784845,-29.5558950782382
"2004/12/12",2.8334198125896,-5.343932670485,11.6394282472642,11.5905809915528,1.2766565251807,5.390518445266,-1.92907144976036,18.1173159715674,7.00968977178166,0.983989635443777,29.8789279619618,2.63525898096373,-6.37322713839438,5.01204264462658,-14.5893669885249,-23.024862821398
"2004/12/19",-3.96108774406089,-15.3628768676681,10.805001137334,11.9175731727734,-3.80899464805389,-4.02623294785815,-1.51808963060465,10.9121263180345,-12.7932665925435,0.796789827341604,28.028928693241,3.43429709238712,-6.18673371313321,4.97487405116829,-16.8644704235232,-25.4938306079863
"2004/12/26",9.38726190417833,2.76103621817004,27.684859810687,22.9588510918374,9.81963994491229,11.6998728550121,7.46432074521614,24.5640795591602,2.11806282091861,2.32387571084975,35.4646436415203,2.23333519859795,1.71404545294588,15.0805625937034,-4.568145238626,-15.3913698718477
"2005/01/02",7.19389015169774,-0.357141366535146,20.9509545806888,17.57263118078,13.8628194609641,5.04395661639306,2.52386847557962,13.6385649891624,-2.50961085356742,-5.25350924712978,26.8451866264599,-2.2250091181658,-10.8611973443391,0.37327220056586,0.0668622804485581,-18.5741524919744
"2005/01/09",2.38476484397618,-5.11894743799445,16.6324842763677,18.2481473529425,3.41556038310503,2.07202602343428,-3.73234759066351,11.7347261214147,-7.70561339952598,-0.171816299951382,24.1661066733951,5.74397475377269,-11.9554178738117,2.58019776890365,-9.55877323692429,-32.2378856703186
"2005/01/16",-0.0493604809915835,-5.38075348057581,15.8140139980987,17.5486635152333,-1.90669868068071,-0.649904525910125,-3.48856368112446,15.8308871610344,-10.2766159708736,-0.0901233453613961,5.6120272067874,2.83795864330441,-9.79963844392414,9.16212335313671,-13.1844087085386,-26.4016189094181
"2005/01/23",1.26651418574878,-9.76755963474478,14.8705436631469,8.34917969562458,4.64604224862464,0.378164888293364,-4.11977976978277,9.55204822110086,-8.97261850855111,-2.88343038926542,20.8079475272757,3.80694248115959,-9.51885898216322,-0.380951094030422,-12.9350441836163,-25.8153521234654
"2005/01/30",0.957388857130685,-4.90436570397788,17.0520733399631,3.14969585819333,3.57378320148473,-1.46876570209511,-2.50099582107326,9.89820931581462,-11.7936210517997,-2.80173740359125,10.2538680499715,4.40092635175343,-8.23807954548769,1.3259745199171,-16.3106795812006,-17.1040853930686
"2005/02/06",1.26264352795407,-2.3237546143954,17.2095236828478,6.6992173188141,0.371353707891148,1.66962972056625,-2.25792376966848,8.8536014667795,-14.7470420060574,-1.83897842906446,7.90324667322259,1.35035566828586,-12.3275974273433,0.790324860748435,-14.8125365383849,-21.4090962809352
"2005/02/13",4.94289818889326,3.00685639622511,19.7419740303989,11.9987387231043,5.16892427252443,6.93302514689002,-0.264851705758195,17.5589936196654,-10.5754629078452,-2.12621940247061,15.9276257412498,5.17478494238755,-8.41711528842654,3.75467524233114,-11.5643933661142,-19.0891071286019
"2005/02/20",2.49815280246929,-4.7875326476316,21.0244243083085,7.92326011558952,1.96649480290113,5.07142049893119,-0.646779709128439,10.0143857227652,-11.4038838700161,-4.41346042689007,20.327004512104,0.499214193709331,-10.5066331890958,0.59402556499953,-11.0662502823986,-24.2691180565821
"2005/02/27",5.3034074711861,-0.206921675543478,18.5568746215781,6.47278150444953,4.88906532960301,-0.540184113618081,-1.52870764475325,9.9697778372674,-11.3573047785646,-5.82570142170654,21.4763833988046,4.69864349649707,-10.3461510418129,-2.31662406229763,-15.4431071554838,-18.1991289378494
"2005/03/06",2.24696456665869,-2.46308197131968,15.6065309704488,4.76439291664112,1.44323064931598,0.617340583399621,-0.285671392974113,14.0657340565312,-12.5490576207787,-1.98353587024796,39.1174379447271,1.91196746016106,-10.8047882669168,2.66498981971102,-15.9409985807231,-24.0091931721575
"2005/03/13",0.315521655308407,-6.2192423482268,21.7811873165618,16.8060042350723,1.37239599243496,2.27486519913768,-0.667635085465496,15.036690176575,-10.3658104104611,-2.39137038535738,45.5084922897061,1.25029143665901,-10.3884254727295,1.27160365545919,-14.9388901164671,-20.4442573885625
"2005/03/20",4.75907874651748,-4.6004028005822,21.4558436149828,17.4726155665606,6.17656128087794,4.55738987485635,0.70040118883968,14.5076463215556,-8.55756323921537,-0.0492048359562067,60.1495466581222,1.08861546127034,-7.09706265521051,6.62821757755613,-14.9367816718679,-22.2543216766108
"2005/03/27",2.82763585286578,-7.7315630918284,18.8804999800709,5.13922690895556,2.60572665223038,4.21491450526887,-0.556562543715205,11.6036024713635,-11.7493160313827,-2.83203934529624,56.5406011764433,7.05193939140865,-8.430699867183,5.98483140602903,-15.434673128464,-19.314385833469
"2005/04/03",-1.24746426144312,-5.66331415191376,14.6467657175733,7.05636702583434,-1.84670013406497,3.72854254833424,-1.94008851929294,7.5469774603473,-13.4487031215531,-3.24131163240495,68.0925008735834,-1.74374350427211,-12.2628807303574,7.19169092200171,-17.5550512139116,-31.8994882182636
"2005/04/10",3.67743555213987,2.02993472181089,22.5380313773098,8.97350716150237,3.57587315073768,4.49217059654312,-2.44861449456702,14.8653524162949,-10.3980901837256,-0.650583965420926,65.8944003674501,-4.28942642500109,-9.59506163934,4.27355043760877,-10.5504292452533,-19.2345905820009
"2005/04/17",3.97733542053498,-5.40181634236459,19.6792971516779,8.76564731006664,0.248446295228074,5.00579865832285,-3.95714047908687,13.8087273230079,-11.7224772983802,-3.18485621556464,33.5713000860226,0.039890723409682,-9.6772425035429,0.480409903733025,-15.6708073739558,-25.9446929798771
"2005/04/24",2.27723527757722,-2.20856742273279,22.445562895526,14.8077874231718,-0.203980500387686,2.39442669678333,-0.965666447990324,10.1271022657688,-11.5468644016819,-6.09412854533339,16.7481991787493,-2.00579218063701,-9.63442340461163,-1.31273060205799,-14.7911854594034,-16.4047953596459
"2005/05/01",2.21079048002309,-3.23081918882761,19.2209570061207,5.48670886666268,-2.52949325325343,3.16846708288266,-3.60503058106641,6.58361258685902,-11.7381598278493,-5.49809842954607,-2.44246158441243,-3.5486014369571,-10.5869619599662,-3.9578584094173,-16.4105190478331,-18.9566665257633
"2005/05/08",2.3943457191427,1.37192903738712,23.4963511260605,13.0406302809348,-0.23000595865648,7.06750748000643,-0.74439468709886,16.2901229691879,-7.92945522689872,-2.777068315277,-2.88312227094225,-1.34141065873519,-6.41450051264978,1.77201376798501,-13.6548526316709,-17.8835376760474
"2005/05/15",7.70290096683292,3.22467729571435,29.8967452609904,13.0945517413107,4.56948133467603,10.8415478920835,-0.758758767580655,14.6216333200293,-10.2457506347671,-4.43103819102467,-20.0737832813391,0.490780116927259,-6.3670390782423,3.8768859927389,-10.3991862155337,-17.6854088276519
"2005/05/22",4.26145619810114,7.32742553110034,22.1721394206402,13.2734731749837,-0.00603140970010774,6.99058829350802,-2.39812287661196,10.078143691141,-10.3120460436642,-5.83500808765617,-43.639444372873,0.572970892502953,-3.56957761583684,2.60675817757803,-14.8935197732327,-20.1122799850258
"2005/05/29",8.30150898696272,7.88648205372388,23.052395798959,9.05834786136631,0.0339924032637171,9.12034399074606,0.333474567479133,16.8924770217238,-9.88637435569208,-6.86969794165037,-25.9307603819981,5.77511587065597,-7.0247705975323,-0.309785154580693,-15.8842784882071,-19.4533115099683
"2005/06/05",9.46656181592499,9.82053857613051,27.1826521678956,19.5932224088993,5.94901621472168,8.5000997369031,-0.934927983323464,18.5818104313119,-9.33570267124599,-3.65438777602492,-35.3470768205184,0.977260918413513,-3.60496361417255,7.52367156614565,-12.62503721358,-20.7943430702832
"2005/06/12",8.38161465216252,9.12959514043496,24.562908626453,17.1280971283614,3.36404009276003,8.7548554481897,-2.32833052207292,28.2711438385452,-10.5350309619748,-2.56407761495426,-22.5133930399753,-0.69559406534061,-6.43515656828524,4.48212825531075,-13.7407958760473,-18.1353745651827
"2005/06/19",7.42166744429611,7.93865169021368,29.1931650442218,19.1629717551662,9.15406391711391,6.88461115911068,-3.34673309142929,22.2104772252912,-8.60935927920808,-2.09876747100586,-14.0547092236694,2.2565509450987,-4.890349578115,6.69058492463311,-14.9815545774254,-19.226406146431
"2005/06/26",10.463206245188,9.76238399432612,33.1933013459899,24.0976076407241,5.07163892040088,7.76654394398679,2.3824954546084,26.7773044270608,-3.8026462332901,1.36949355318782,-14.8971884850911,5.33760780298957,-0.34302953769652,10.5305804691406,-14.978705945938,-22.0223817355114
"2005/07/03",6.87974509685174,3.58611631326176,28.6934377457942,16.5322436410502,1.11421403022019,6.14847673637365,-3.26327593597736,19.9691316609245,-11.4959331986011,-4.41224543998246,-0.864667539006657,1.29366469494527,-8.67070948506378,6.2455760144723,-15.3508572795058,-25.9433572800666
"2005/07/10",8.79628380801755,4.65984842837887,26.693573865743,28.0918792639247,12.4067889151015,6.40540947943876,0.465952520699769,21.7859587753293,-3.68922030572358,-3.31898444844064,26.292853225128,-7.12527848325504,-4.49838961063128,6.71057155961812,-14.5980087071746,-25.8643328667362
"2005/07/17",3.93975642065882,1.02434046891668,25.6874031889552,18.9219550560884,8.15128400773665,4.79515665445725,-6.46260670448707,28.2360901985721,-7.47991207134345,0.641608469582483,26.3678277551727,-7.77108664550326,-5.0986906532722,4.93429892888097,-14.5083784754166,-28.3496830654216
"2005/07/24",5.57922384590145,5.29194678346617,26.8665554067489,16.5788454786626,5.0817179936463,6.53188067434344,-3.47625973488046,19.6311723978607,-9.38993676579989,-0.957934039559047,28.803231304423,-4.95963491228847,-5.88085802064536,10.3338609618113,-16.9024121218486,-33.5237114325052
"2005/07/31",7.64726269549853,7.55955307249115,29.3314219076061,13.2357359001319,4.72643766833336,6.84003325551235,-4.91848420617247,15.4548259774238,-9.15710434151532,-5.27176224617501,28.8100636620422,-4.71961174797692,-4.23445398870696,-2.83800554263141,-15.2964457441442,-21.1263115136646
"2005/08/07",6.00101582527171,6.97001652388473,24.7962884056323,13.6069120280003,6.65687169076202,9.29104298460448,-5.50356579691295,19.2784795900778,-9.49570046868176,-2.5855904569536,75.2454671029195,-2.47958857967127,-6.15947850768026,4.13298509033853,-14.833336522292,-21.5860543023725
"2005/08/14",8.49762610908393,1.38047996162368,29.975440591161,12.2638024837771,5.87301994948288,6.45633843576069,-2.66007599363942,24.1021331728729,-8.26286804428235,-0.327990127809598,172.823727767894,-7.66813686407746,-5.08450304503913,9.96111854354665,-15.6559415557124,-19.4743684666804
"2005/08/21",5.13130074233191,-0.359714436234536,19.0077143633933,12.4891994210591,-0.189877761064351,7.33061016967038,-3.10436700240084,15.9148318803759,-12.0333261314683,-3.36179466236571,135.51224992757,-5.42382993779961,-7.15413543575004,11.4916014378193,-16.0680913145732,-18.0656594070084
"2005/08/28",-1.09216747794494,-4.52848026892895,12.7542738727324,54.4288821535225,2.17579593427231,-2.65226092218227,-7.97722945699014,13.0132447746519,-14.2323556767769,-3.39559921383428,221.343629099868,-14.6080944379159,-9.08091070814487,7.73636998514648,-17.7659553357323,-19.7998074711199
"2005/09/04",-2.02992142187228,-3.84010324101627,17.5008333744226,50.797136292748,3.25575535087982,-0.777989181643568,-5.85009189800982,12.6830863060192,-12.5742423401749,-1.28654662520172,157.889293986325,-9.0780732324273,-10.0076859329185,9.8382814407019,-16.3209622140706,-12.9625269856487
"2005/09/11",2.03232464694846,-2.43744058310901,20.2473928120892,42.5939617957887,6.05000046680316,1.9534254374062,-0.437240056305948,13.9243563824366,-11.7732719048889,-5.17749401138461,98.4349587924415,-13.2623376653187,-8.3630326331523,5.36876433491792,-12.8759691346193,-13.2681036050655
"2005/09/18",0.807631598126796,-7.75251189633992,18.5595419521681,33.6843512546123,1.82631004472779,2.82169638753456,-3.73611353759236,11.1735043198016,-17.1112237169938,-4.49419539038347,73.7318964475157,-7.45050864060545,-10.0081033210786,-0.241823685794746,-15.4102814750447,-20.5730202985214
"2005/09/25",1.29722427128421,-2.06758319750265,21.8716910468639,30.7747407872049,4.31690532148666,2.54711020495569,-4.03498702148504,7.27979513482778,-12.7348898033802,-6.09661105156763,97.0288342693348,-6.92439385504563,-9.08174545692916,-1.28098312063506,-15.5160224074332,-14.5922227143814
"2005/10/02",2.21538838463202,-5.38265451430302,22.3266972906978,22.2937016940378,2.37892919423135,4.70109544384169,-5.76243193290503,11.2432287848799,-15.5014130451371,-4.55616957559687,85.1829149269448,-9.3982790432531,-11.0125304397039,0.394143153189042,-15.4789061962928,-18.0399965556723
"2005/10/09",2.13355249710163,-3.26915439040308,18.6388463844588,26.0983769056342,2.58381019455572,2.85508071845065,-1.63273399034692,13.9209481635684,-15.9822220104594,-4.44429951117583,80.9084240717287,-4.15787856749941,-12.0861725623531,1.35498371798045,-16.4417899832543,-16.6306275363845
"2005/10/16",3.76580204676032,-2.44416589721929,21.5321386032212,21.0073434877141,2.93797864109292,2.57872034942218,-3.22266827492323,14.0060482940153,-14.2084055399355,-5.35027281262328,58.2250979137589,-5.07268038349007,-7.1784286356708,-1.83659264222395,-15.5739766332263,-19.9511533118738
"2005/10/23",1.11233731386544,-4.90489170092358,14.1397165279002,26.2020243241884,5.8635756748056,-0.983354268476605,-2.0983168283985,11.3768627230784,-15.8631604893183,-4.39910326046092,60.256057397087,-2.27319648721852,-8.84211327769347,2.54325957916631,-15.7061632699969,-15.9859647731661
