Index,Real.Estate,Home.Financing,Home.Inspections...Appraisal,Home.Insurance,Property.Management,Real.Estate.Agencies,Rental.Listings...Referrals,Auto.Financing,Auto.Insurance,Automotive,Hybrid...Alternative.Vehicles,Off.Road...Recreational.Vehicles,Vehicle.Licensing...Registration,Vehicle.Shopping,Jobs.,Welfare...Unemployment
2004/11/01,-0.314718780906277,-3.78119242655853,10.1494909521844,12.3970335330318,0.36831074736989,-0.65732066053047,-2.51567154727274,16.6771396941663,-9.92817673553509,-1.56771011502384,35.5077971530214,0.820761342951732,-9.60153610498497,5.49352102279761,-13.1530056149914,-22.1182030134218
2004/12/01,1.5790231809095,-6.99626190103309,15.007928996836,12.325505653106,1.41240237957534,2.53928560582655,0.0978480283028775,16.2647211483987,-3.53464556127543,0.283246867648148,30.5967854518028,1.74906374562313,-5.63712328304223,6.7791726305714,-12.5840615572897,-23.3664895948676
2005/01/01,2.35063951151236,-5.10575352476561,17.064013971653,12.9736635205547,4.71830132269956,1.07509546002309,-2.26356367741288,12.1308871617054,-8.25161595686356,-2.24012333705985,17.5370272167779,2.91295862236486,-10.0746384379452,2.61212334969858,-10.3844086859662,-24.026618917649
2005/02/01,3.50177549762568,-1.07783813533634,19.1331991607833,8.27349941548936,3.09895952822993,3.28347281319234,-1.17456570732709,11.5991896616194,-12.0209233906208,-3.55108992003292,16.4085650813452,2.93074957521995,-10.3993742366696,0.705600401445369,-13.2215718355954,-20.7416126009921
2005/03/01,2.53730020533759,-5.25357255298927,19.4310154705161,11.0455599068074,2.89947864371482,2.91612754066563,-0.202366958328783,13.8034182565063,-10.8054368254595,-1.81403760921445,50.3290195172497,2.82570343737477,-9.18024406550995,4.13741061468884,-15.3128358743805,-21.5055395177
2005/04/01,2.17113549720224,-2.81094079880006,19.8274142855218,9.90082723014379,0.443409702878275,3.90523462499588,-2.32787748523429,11.5870398663547,-11.7790337513352,-3.29272008968098,46.0766001264514,-1.99976784662513,-10.292402069463,2.65823016532138,-14.641868323131,-23.3708917849469
2005/05/01,4.97420047021251,3.31593894581962,23.5677177225542,10.7907423850516,0.367588623265946,7.43769094784533,-1.43456646897575,12.8931979177882,-10.0223572177743,-5.08218219303086,-18.993914378313,0.389770956878778,-6.79256995284548,0.79760287486079,-14.2484712312955,-18.8182409048913
2005/06/01,8.9332625393929,9.16279235027632,28.5330067961401,19.9954747332878,5.88468978624913,7.97652757204757,-1.05687403555432,23.9601839805523,-8.07068478642974,-1.73693482719931,-21.7030918923136,1.96895640029029,-3.81837482456733,7.30674130380753,-14.0815234032477,-20.0446263793521
2005/07/01,6.56845437338562,4.42436101330293,27.4544784229695,18.6721318679716,6.2960885230076,6.14419136002509,-3.53093481216352,21.0154358020221,-8.24242133659667,-2.66386354091493,21.8818616815519,-4.65638941881568,-5.67662035166392,5.07726038443026,-15.331220465618,-26.9614792316788
2005/08/01,4.63444379968565,0.865575445086231,21.6334293082298,23.1971990215897,3.62895245336321,5.10643266696332,-4.81130956248584,18.0771723544946,-11.0060625803023,-2.4177436152408,151.231268474563,-7.54491245486606,-6.86975692415357,8.33051876421274,-16.0808311820775,-19.7314724117953
2005/09/01,0.526814773621797,-4.02440972949196,19.544864796386,39.4625475325885,3.86224279597436,1.63606071206322,-3.51460812834829,11.2651855357713,-13.5484069413594,-4.26371176963436,106.771245873904,-9.17882834834927,-9.36514183601964,3.4210597422975,-15.0308088077919,-15.3489684009042
2005/10/01,2.45147627668457,-4.10186823773674,18.5055100706584,24.8853446100326,4.53926470459305,2.17836552756011,-2.36659471404409,12.3732387377142,-15.128909021845,-4.72527005790139,67.2004736542027,-5.10372083856997,-9.52500856806407,0.247209695135612,-14.950694341697,-16.4114179744226
2005/11/01,0.435281219093725,-6.53119242655853,16.8994909521844,18.1470335330318,2.61831074736989,-1.15732066053047,1.48432845272726,11.4271396941663,-14.1781767355351,-5.56771011502383,31.2577971530214,-3.17923865704827,-10.1015361049849,-1.25647897720239,-19.6530056149914,-22.1182030134218
2005/12/01,-1.4209768190905,-12.9962619010331,16.007928996836,10.575505653106,-0.837597620424655,-2.96071439417345,-0.152151971697123,12.5147211483988,-14.7846455612754,-6.71675313235185,25.3467854518029,-3.25093625437687,-10.1371232830422,0.279172630571402,-18.5840615572897,-25.3664895948676
2006/01/01,1.15063951151236,-11.9057535247656,16.664013971653,7.17366352055475,0.91830132269956,2.07509546002309,-3.06356367741288,9.5308871617054,-15.2516159568636,-6.84012333705985,28.5370272167779,-8.48704137763513,-11.4746384379452,-3.78787665030142,-17.9844086859662,-26.226618917649
2006/02/01,2.00177549762568,-12.0778381353363,17.6331991607833,6.27349941548935,0.598959528229929,2.28347281319234,-2.67456570732709,10.5991896616194,-15.0209233906208,-8.05108992003292,32.1585650813452,-7.31925042478005,-13.3993742366696,-4.04439959855463,-17.2215718355954,-27.9916126009921
2006/03/01,2.78730020533759,-13.2535725529893,18.6810154705161,8.7955599068074,1.64947864371481,4.66612754066563,-0.952366958328783,14.0534182565063,-14.0554368254595,-8.56403760921445,8.32901951724968,-4.42429656262524,-12.6802440655099,-4.11258938531116,-19.3128358743805,-25.7555395177
2006/04/01,3.37906649376641,-8.69491647680557,15.7061228296415,11.8180035574476,-0.951170888348066,4.55788111657324,-0.983308104400713,15.3863544104556,-12.970858966638,-5.53379575765401,60.3727877842785,-4.10953456469153,-11.7513140475636,3.53501245037364,-16.7955984680714,-24.6880467331102
2006/05/01,2.66505296775987,-6.79737152051858,12.9044079016625,15.6167507646489,0.84185909239579,3.00499691408601,-0.891950440953086,16.7205942505205,-13.3434065652555,-6.72820313390205,14.6182224232119,-3.12563594466225,-11.5939719510653,0.486468195930312,-16.7079592771611,-19.7836344996734
2006/06/01,2.9332625393929,-8.58720764972368,13.0330067961401,17.7454747332878,-0.365310213750875,3.97652757204756,-1.80687403555432,15.7101839805523,-12.5706847864297,-8.23693482719931,37.5469081076865,-5.78104359970971,-11.5683748245673,-1.19325869619247,-17.8315234032477,-22.7946263793521
2006/07/01,5.36845437338562,-7.37563898669706,16.6544784229695,22.0721318679716,0.496088523007608,7.34419136002509,0.269065187836484,21.2154358020221,-9.04242133659666,-5.66386354091494,73.2818616815518,-3.85638941881568,-8.87662035166393,4.27726038443025,-17.131220465618,-26.5614792316788
2006/08/01,4.13444379968565,-6.13442455491377,17.6334293082298,16.1971990215897,4.37895245336322,7.10643266696332,-1.56130956248584,20.3271723544946,-11.7560625803023,-5.6677436152408,43.2312684745628,-1.04491245486606,-11.1197569241536,2.83051876421275,-15.5808311820775,-18.2314724117953
2006/09/01,2.7768147736218,-9.02440972949196,16.044864796386,5.21254753258847,0.612242795974357,3.88606071206322,-1.51460812834829,17.2651855357713,-12.5484069413595,-8.76371176963435,38.5212458739043,-2.92882834834927,-13.3651418360196,1.6710597422975,-15.780808807792,-16.8489684009043
2006/10/01,2.45147627668457,-8.30186823773674,17.3055100706584,13.2853446100326,1.93926470459305,4.77836552756011,-0.766594714044092,20.1732387377142,-11.728909021845,-8.1252700579014,29.0004736542027,-0.903720838569966,-11.1250085680641,1.64720969513561,-15.750694341697,-16.2114179744226
2006/11/01,-0.314718780906276,-8.78119242655853,19.8994909521844,12.6470335330318,-1.63168925263011,0.592679339469529,-2.51567154727274,17.4271396941663,-12.9281767355351,-10.0677101150238,22.0077971530214,-2.42923865704827,-13.3515361049849,-1.00647897720238,-17.9030056149914,-18.3682030134218
2006/12/01,2.50199657506715,-9.6684377941335,16.7965341136066,16.3749307586408,1.5024857958531,3.84021980793986,-0.816947882241774,19.7394899165515,-12.3296386197338,-9.02410435530744,37.4464656867343,-8.24575082713466,-12.6819380953016,1.09799254457029,-15.453876789742,-19.6080221742889
2007/01/01,2.38982685146602,-8.54290656432323,18.8422788193941,20.0739216054984,1.43217178813342,7.8328801709306,0.789578284339,18.5039677048412,-12.6871172326876,-10.2367768595424,60.2099873643574,-6.05254944250247,-14.1279987113467,-0.328163863018239,-17.4972264275699,-20.1397355240677
2007/02/01,2.25177549762568,-9.32783813533634,15.3831991607833,17.2734994154894,0.0989595282299297,5.28347281319235,-0.924565707327094,19.8491896616194,-11.0209233906208,-8.80108992003292,61.1585650813452,-0.319250424780048,-14.3993742366696,-0.0443995985546305,-17.7215718355954,-20.9916126009921
2007/03/01,4.78730020533759,-3.75357255298927,18.4310154705161,12.7955599068074,1.14947864371481,7.41612754066563,1.54763304167122,19.5534182565063,-9.05543682545947,-9.31403760921445,43.8290195172497,-0.174296562625235,-14.4302440655099,1.63741061468884,-18.8128358743805,-18.2555395177
2007/04/01,2.57906649376641,-6.49491647680557,14.3061228296415,16.8180035574476,12.6488291116519,4.55788111657324,1.41669189559929,22.5863544104556,-10.570858966638,-8.33379575765399,36.3727877842786,0.890465435308472,-14.7513140475636,0.935012450373643,-18.3955984680714,-18.0880467331102
2007/05/01,3.91505296775987,-8.04737152051859,13.4044079016625,14.8667507646489,14.5918590923958,3.75499691408601,1.85804955904691,21.7205942505205,-11.5934065652555,-7.22820313390205,79.6182224232119,-1.37563594466225,-14.3439719510653,2.98646819593031,-18.4579592771611,-17.7836344996734
2007/06/01,1.4332625393929,-5.08720764972368,15.7830067961401,9.24547473328776,12.8846897862491,1.97652757204757,-0.306874035554317,21.4601839805523,-13.0706847864297,-9.23693482719931,44.0469081076864,-0.781043599709707,-13.8183748245673,-1.19325869619247,-16.5815234032477,-19.2946263793521
2007/07/01,3.36845437338562,-3.97563898669707,11.8544784229695,10.0721318679716,8.6960885230076,1.74419136002509,0.269065187836483,21.4154358020221,-14.8424213365967,-10.2638635409149,43.8818616815518,-1.65638941881568,-13.8766203516639,-2.92273961556975,-17.331220465618,-24.5614792316788
2007/08/01,-0.365556200314346,0.365575445086229,8.63342930822975,2.69719902158976,1.12895245336322,-6.14356733303668,-2.06130956248584,16.5771723544946,-16.7560625803023,-12.4177436152408,18.2312684745628,-6.79491245486606,-18.6197569241536,-9.41948123578727,-17.5808311820775,-16.9814724117953
2007/09/01,-2.33547050417616,-9.89605868645416,7.30123129524834,-5.17122163512167,2.56558007562576,-7.75093234158109,-2.36417288925964,22.060794185593,-16.939008162115,-9.32220333082685,47.0535796845124,-6.42271848733004,-17.8946195567565,-2.78432357552419,-16.7204282854921,-16.6871740318579
2007/10/01,-2.98950175030229,-13.5316716685952,2.05021326564859,2.53325533903129,0.579348582183476,-8.9523169515103,0.232364590671142,18.4057412259228,-15.535783016022,-9.01754517847752,66.4548633360171,-4.28008128739919,-17.9031281001541,-1.03952366937775,-15.3186413780481,-14.7542733291102
2007/11/01,-2.31471878090627,-9.28119242655853,6.64949095218435,3.89703353303178,1.86831074736989,-9.65732066053049,-1.76567154727274,17.4271396941663,-16.4281767355351,-8.06771011502384,135.507797153021,-3.67923865704827,-16.851536104985,-0.00647897720238476,-8.40300561499137,-11.8682030134218
2007/12/01,-5.49800342493285,-15.0684377941335,5.99653411360661,1.37493075864082,0.302485795853099,-11.9597801920601,-0.216947882241775,17.5394899165515,-19.3296386197338,-10.8241043553074,92.0464656867342,-0.245750827134656,-19.2819380953016,-4.30200745542971,-12.453876789742,-17.2080221742889
2008/01/01,1.63982685146602,12.7070934356768,7.84227881939411,1.07392160549843,1.43217178813342,-9.41711982906938,0.039578284339,20.5039677048412,-18.6871172326876,-10.7367768595424,124.709987364358,-5.80254944250247,-19.8779987113467,-4.07816386301824,-15.4972264275699,-16.8897355240677
2008/02/01,-1.74822450237432,-1.57783813533634,8.13319916078331,4.27349941548936,-0.401040471770071,-9.96652718680767,-0.924565707327092,20.5991896616194,-18.5209233906208,-9.80108992003293,101.908565081345,-4.31925042478005,-20.3993742366697,-3.79439959855463,-14.4715718355954,-17.9916126009921
2008/03/01,-2.81965268801855,-3.33552087277417,7.6741655199275,-0.552278669387207,-0.849757111841142,-11.7213894578007,-0.749911270521615,19.5521300972745,-19.1340900846782,-9.69949241385256,134.081715788516,-6.48818595095461,-19.5967713984794,-0.851733323848584,-14.5612789422867,-13.7843292578127
2008/04/01,-0.96430081743121,-8.45281705802853,7.2209621076586,2.00841269035086,-1.72728857691884,-10.984784241367,1.75588699932234,21.3461986479826,-19.6013979279093,-4.85691678896626,219.442859511953,-5.20098232979638,-19.1234223768652,2.12084283246663,-10.3557352816114,-11.6351863618218
2008/05/01,-4.58494703224013,-14.0473715205186,5.90440790166253,-0.633249235351128,-6.40814090760421,-12.995003085914,-0.641950440953087,19.7205942505205,-19.0934065652555,-2.72820313390205,342.368222423212,-7.62563594466225,-19.3439719510653,4.98646819593031,-11.4579592771611,-12.2836344996734
2008/06/01,-5.67744094911534,-16.5525428571266,3.76509298607089,-2.29717148515974,-5.06940536495666,-15.1890825950872,0.301845584361072,16.5619735166267,-20.355734468864,-3.47199694975594,343.464592978348,-12.3661019407787,-21.3888417566666,1.89450824594048,-8.3353901784993,-12.424372559495
2008/07/01,-3.50936830748091,-4.86607781168677,3.8947385922633,-0.29289607529809,-1.90844285379554,-13.8568799840621,-0.0978495312100562,16.2770118372965,-19.9290433710955,-6.72676806614805,205.068493986692,-11.1439029472559,-21.678098068314,-8.71481852308026,-6.07631126214601,-10.4660097195819
2008/08/01,-5.29842924462593,-20.0755602921343,2.60691012146833,-6.4828135241786,-3.84568696713346,-15.0704517027581,0.380933970409366,13.7983551447995,-23.1196985322769,-8.59150421723298,110.562873576915,-9.45154461037832,-24.8973427259066,-11.7679287004894,-6.72885738847609,-0.977683326565972
2008/09/01,-2.16185777475213,3.33995245218635,3.50133077545476,5.83668888291091,-2.85696374318776,-15.2441681315655,0.00730686292790449,16.6552211554865,-16.5301996176,-8.58111750723315,125.594651109059,-12.2588798010557,-23.366352962716,-6.68997482958071,-0.570294803347507,3.13166420658984
2008/10/01,-4.73950175030229,-5.78167166859517,7.80021326564859,-4.46674466096871,-5.42065141781653,-18.9523169515103,-1.26763540932886,17.1557412259228,-16.785783016022,-8.26754517847752,79.7048633360171,-9.03008128739919,-23.1531281001541,-7.28952366937775,-3.31864137804808,9.9957266708898
2008/11/01,-4.44047527453883,-8.4328087980767,1.70007812015928,-3.71536970232247,-4.63288986285163,-18.7072597142471,-3.33769074814612,20.8347843042997,-16.2371550374798,-7.84850163262757,62.6091660245147,-9.20471818352987,-23.4217444307054,-4.99534093520443,-2.38525720768999,21.5942585736149
2008/12/01,-0.386628968898807,18.9242713283705,1.02006094399352,-1.74009089076411,-9.2124696792492,-20.2229712577967,-4.11474296489232,24.3080217094811,-20.5437812133526,-7.03721351837366,56.8044217307957,-6.48052946155425,-25.9267781857302,-3.88981212748397,-7.48878009255638,24.8789460516984
2009/01/01,-1.36017314853399,10.7070934356768,2.59227881939411,7.57392160549843,-5.31782821186658,-18.1671198290694,-1.710421715661,24.0039677048412,-13.6871172326876,-6.98677685954236,49.7099873643574,-3.55254944250247,-22.3779987113467,-1.82816386301824,1.75277357243006,41.1102644759323
2009/02/01,-2.49822450237432,7.92216186466366,1.63319916078332,8.27349941548936,-4.40104047177007,-19.9665271868077,-3.17456570732709,20.0991896616194,-15.0209233906208,-6.80108992003292,64.9085650813452,-7.06925042478005,-22.6493742366697,-4.04439959855463,2.52842816440465,46.7583873990078
2009/03/01,-4.21965268801855,8.26447912722582,0.474165519927501,2.24772133061279,-7.04975711184114,-23.1213894578007,-5.14991127052161,17.7521300972745,-16.7340900846782,-8.49949241385255,45.6817157885164,-6.48818595095461,-24.3967713984794,-8.65173332384859,-0.361278942286759,42.8156707421873
2009/04/01,-6.96430081743121,-0.702817058028525,-1.2790378923414,-1.24158730964914,-11.7272885769188,-23.234784241367,-5.99411300067765,16.3461986479826,-18.3513979279093,-9.85691678896626,16.6928595119524,-7.45098232979638,-24.8734223768652,-10.8791571675334,-7.6057352816114,37.8648136381782
2009/05/01,-7.7746452626071,-8.67378950118877,-1.43994324509086,-4.78795490650104,-12.536709483139,-21.6959825213506,-4.30054594942716,14.2928374866788,-21.5418657864536,-9.31344006232663,3.02516257446583,-5.3050565720471,-27.1961702836868,-5.70609113002662,-3.69137486444487,41.2142237862047
2009/06/01,-10.7134416403754,-13.3958132154409,-5.33929680938529,-6.26976995867451,-12.0740107598763,-24.8613781780848,-7.13896102371779,7.55701428795543,-20.6107424182685,-8.67639924318869,18.1675104280644,-7.95194265557676,-29.3348112922901,-3.26278258411081,-4.01297841972912,37.4181200682021
2009/07/01,-10.0093683074809,-18.8660778116868,-4.35526140773671,-2.79289607529809,-10.4084428537955,-26.1068799840621,-0.847849531210057,11.7770118372965,-20.1790433710955,-6.97676806614805,29.0684939866915,-3.89390294725592,-26.678098068314,9.03518147691974,-1.07631126214601,40.2839902804181
2009/08/01,-8.89842924462593,-17.0755602921343,-0.393089878531669,-8.48281352417859,-8.44568696713347,-25.2704517027581,-0.419066029590634,14.9983551447995,-19.1196985322769,-5.79150421723299,59.9628735769154,-5.25154461037831,-24.2973427259066,13.2320712995106,-0.728857388476088,48.822316673434
2009/09/01,-8.91185777475213,-21.9100475478136,-4.74866922454524,-10.9133111170891,-10.3569637431877,-24.9941681315654,-3.9926931370721,6.15522115548648,-21.0301996176,-9.83111750723315,31.0946511090592,-8.50887980105572,-28.366352962716,-6.43997482958071,-4.32029480334751,45.8816642065898
2009/10/01,-9.9895017503023,-20.5316716685952,-10.6997867343514,-3.46674466096871,-10.1706514178166,-25.4523169515103,-5.26763540932886,7.65574122592278,-19.785783016022,-10.5175451784775,45.4548633360171,-11.2800812873992,-28.1531281001541,-6.78952366937775,-0.818641378048081,46.9957266708898
2009/11/01,-8.64047527453883,-20.0328087980767,-7.49992187984072,0.68463029767753,-7.23288986285163,-22.5072597142471,-4.33769074814612,8.03478430429965,-19.0371550374798,-9.44850163262758,37.4091660245148,-11.2047181835299,-26.2217444307054,-7.39534093520444,-4.58525720768999,46.1942585736149
2009/12/01,-15.1366289688988,-31.0757286716296,-11.7299390560065,-4.24009089076411,-11.7124696792492,-28.4729712577967,-8.11474296489233,2.80802170948115,-24.2937812133526,-9.78721351837368,51.8044217307958,-10.9805294615542,-28.4267781857302,-8.13981212748397,-9.73878009255638,36.6289460516984
2010/01/01,-14.8356098132364,-35.2990761743377,-11.6842722079152,-2.40101925183844,-8.37999182791504,-30.5997699191423,-3.2199221264625,7.97389445722882,-18.8991021873616,-8.75721717344679,36.1486392261305,-10.3719684203448,-24.967918454546,-4.50446611826491,8.23971155026707,40.4063923245588
2010/02/01,-16.7521442426982,-36.6126699745674,-12.7675490173164,0.539793314946114,-9.13307123641387,-33.9795994710993,-6.9315026131535,4.9022228090573,-21.4714272943012,-9.8372292803288,30.9621128992214,-12.9288474768112,-26.768671946563,-4.57573335881399,-0.50368734617991,43.8583631762022
2010/03/01,-18.0863070016878,-40.0536305981378,-14.0589258427028,0.36855343410571,-9.17300405213042,-35.8060719681007,-7.11597123990849,5.17372910746036,-21.2803482006531,-9.8784815497537,13.3227852494637,-13.0882243037335,-26.2947671813701,-5.73091410973849,3.53365096732233,47.7718867207735
2010/04/01,-18.9643008174312,-38.2028170580285,-14.0290378923414,-5.49158730964914,-12.9772885769188,-36.984784241367,-6.24411300067765,0.096198647982669,-24.1013979279093,-13.1069167889663,-22.8071404880476,-11.7009823297964,-27.3734223768652,-11.1291571675334,10.3942647183886,42.1148136381782
2010/05/01,-21.5746452626071,-39.2737895011888,-19.6399432450909,-7.38795490650104,-14.736709483139,-40.0959825213506,-8.10054594942717,1.49283748667877,-24.9418657864536,-15.3134400623266,-53.9748374255342,-12.3050565720471,-31.3961702836868,-13.7060911300266,7.10862513555513,33.6142237862047
2010/06/01,-21.9634416403754,-37.6458132154408,-22.5892968093853,-6.5197699586745,-16.3240107598763,-40.3613781780848,-7.38896102371779,-3.69298571204458,-25.3607424182685,-15.6763992431887,-29.0824895719356,-13.4519426555768,-33.8348112922901,-14.7627825841108,5.73702158027088,53.6681200682021
2010/07/01,-24.5093683074809,-41.3660778116868,-27.8552614077367,-12.5428960752981,-21.9084428537955,-45.606879984062,-9.59784953121006,-5.9729881627035,-27.4290433710955,-15.976768066148,-6.93150601330852,-13.3939029472559,-36.678098068314,-16.2148185230803,0.673688737853985,72.0339902804182
2010/08/01,-18.2984292446259,-31.6755602921343,-24.1930898785317,-17.4828135241786,-15.8456869671335,-37.0704517027581,-3.61906602959063,-2.40164485520049,-22.7196985322769,-12.191504217233,-23.2371264230847,-9.05154461037831,-30.6973427259066,-14.7679287004894,4.07114261152391,27.022316673434
2010/09/01,-19.4118577747521,-38.4100475478136,-23.2486692245452,-15.1633111170891,-17.6069637431877,-33.2441681315654,-4.4926931370721,0.405221155486483,-23.5301996176,-9.58111750723314,-2.1553488909408,-6.25887980105572,-28.616352962716,-5.93997482958071,0.179705196652492,20.6316642065898
2010/10/01,-16.6590912615988,-30.9620345737633,-23.1174263592964,-7.94083280333402,-15.3078529068,-32.0404971181605,-5.49831683170176,1.66257700878294,-22.0631604955334,-8.9419603977801,18.4560573536565,-8.10176789991333,-25.8421132783216,-6.02816898363474,0.122408155507999,19.1283209317424
2010/11/01,-16.7162317664773,-34.1201394489869,-20.6779061350318,-5.68491578470427,-14.0769476128811,-29.5357701966186,-5.81685280488431,1.87100034531867,-22.253276193455,-9.65072172203688,26.39624917459,-9.90876914191987,-25.8776670406338,-6.49848860883987,6.04677691795444,26.8281487232304
2010/12/01,-22.3866289688988,-43.3257286716295,-23.4799390560065,-6.9900908907641,-16.7124696792492,-35.2229712577967,-11.6147429648923,-3.44197829051886,-25.0437812133526,-10.5372135183737,39.5544217307958,-9.98052946155425,-30.9267781857302,-7.88981212748397,6.26121990744362,33.6289460516984
2011/01/01,-24.6356098132364,-53.6990761743377,-28.6842722079152,-7.40101925183843,-17.7799918279151,-39.9997699191423,-6.8199221264625,-2.02610554277118,-24.4991021873616,-10.3572171734468,27.5486392261305,-9.7719684203448,-28.767918454546,-7.30446611826491,-4.36028844973293,32.0063923245588
2011/02/01,-26.7521442426982,-52.8626699745674,-33.5175490173164,-13.2102066850539,-20.1330712364139,-41.2295994710993,-8.18150261315349,-0.597777190942699,-24.7214272943012,-8.3372292803288,28.2121128992214,-16.6788474768112,-28.018671946563,-5.32573335881399,5.2463126538201,24.1083631762023
2011/03/01,-27.8363070016878,-59.8036305981378,-33.3089258427028,-14.8814465658943,-20.6730040521304,-44.5560719681007,-9.11597123990848,-6.32627089253964,-26.0303482006531,-11.8784815497537,14.5727852494638,-16.0882243037335,-29.0447671813701,-10.4809141097385,6.78365096732233,18.2718867207735
2011/04/01,-27.4643008174312,-55.2028170580285,-32.5290378923414,-13.7415873096491,-25.2272885769188,-42.734784241367,-9.74411300067766,-6.15380135201733,-28.1013979279093,-12.8569167889663,-9.5571404880476,-15.2009823297964,-31.1234223768652,-11.1291571675334,-4.60573528161141,21.3648136381782
2011/05/01,-27.1746452626071,-52.2737895011888,-34.0399432450909,-15.987954906501,-24.736709483139,-45.4959825213506,-10.1005459494272,-9.90716251332122,-29.7418657864536,-15.1134400623266,-42.3748374255342,-15.9050565720471,-35.9961702836868,-15.7060911300266,-2.69137486444487,22.2142237862047
2011/06/01,-27.2134416403754,-53.1458132154409,-35.0892968093853,-17.5197699586745,-25.0740107598763,-45.1113781780848,-7.38896102371779,-9.44298571204457,-30.1107424182685,-15.4263992431887,-38.5824895719356,-14.9519426555768,-36.5848112922901,-16.2627825841108,-1.26297841972912,18.9181200682021
